PayPal Express Checkout (Payflow Edition) Shortcut Wrapper,PayPal Express Checkout (Editia Payflow) Shortcut Wrapper
PayPal Express Order Review Form,Formular revizuire comanda PayPal Express
Payment Action,Actiune de plata
Enabled,Activat
Update Shipping Method,Actualizeaza metoda de livrare
Your billing address will be ignored and you will be redirected to PayPal website,Adresa de livrare va fi ignorata si veti fi redirectionat catre site-ul PayPal.
Shipping Address,Adresa de livrare
Please select a shipping method...,"Va rugam, alegeti o metoda de livrare..."
Items in Your Shopping Cart,Articole in cos
Qty,Cantitate
Business Account,Cont de firma
PayPal Account,Cont PayPal
Debug Flag,Flag debug
Review Order,Detalii comanda
PayPal Email,E-mail PayPal
Place an Order,Plasati o Comanda
Shipping Information,Informatii de livrare
Billing Information,Informatii facturare
Shipping Method,Metoda de livrare
Payment Method,Metoda de plata
Edit Shopping Cart,Modifica cos de cumparaturi
"Sorry, no quotes are available for this order at this time.","Ne pare rau, o oferta pentru aceasta comanda nu este disponibila momentan."
Business Name,Nume firma
Product Name,Nume produs
Sort order,Sorteaza Comanda
API Password,Parola API
Paypal Logo Image URL(150x150),URL imagine sigla PayPal(150x150)
Payment from applicable countries,Plata din tarile acceptate
Payment from Specific countries,Plata din anumite tari
Price,Pret
Proxy Host,Proxy Host
Proxy Port,Proxy Port
Sandbox Flag,Flag Sandbox
Change Shipping Address,Schimba adresa de livrare
Change Payment Method,Schimba metoda de plata
Submitting order information...,Se trimit informatii comanda...
API Signature,Semnatura API
New order status,Stare comanda noua
Subtotal,Subtotal
Type,Tip
Transaction Type,Tip tranzactie
Credit Card Types,Tipuri de Credit Card
Title,Titlu
Use Proxy,Foloseste Proxy
API User Name,Utilizator API
You will be redirected to paypal in a few seconds.,Veti fi redirectionat catre Paypal in cateva secunde.
You will be redirected to PayPal website when you place an order.,Veti fi redirectionat catre PayPal atcunci cand plasati o comanda.
"Website Payments Pro (Express, Direct)","Website Payments Pro (Express, Direct)"
Website Payments Standard,Website Payments Standard
